state,party,year
Tennessee,0.0,1997
Tennessee,0.0,1998
Tennessee,0.0,1999
Tennessee,0.0,2000
Tennessee,0.0,2001
Tennessee,0.0,2002
Tennessee,0.0,2003
South Carolina,0.0,1995
South Carolina,0.0,1996
South Carolina,0.0,1997
South Carolina,0.0,1998
South Carolina,0.0,1999
Oklahoma,0.0,1995
Oklahoma,0.0,1996
Oklahoma,0.0,1997
Oklahoma,0.0,1998
Oklahoma,0.0,1999
Oklahoma,0.0,2000
Oklahoma,0.0,2001
Oklahoma,0.0,2002
Oklahoma,0.0,2003
Kansas,0.0,1995
Kansas,0.0,1996
Kansas,0.0,1997
Kansas,0.0,1998
Kansas,0.0,1999
Kansas,0.0,2000
Kansas,0.0,2001
Kansas,0.0,2002
Kansas,0.0,2003
South Dakota,0.0,1995
South Dakota,0.0,1996
South Dakota,0.0,1997
South Dakota,0.0,1998
South Dakota,0.0,1999
South Dakota,0.0,2000
South Dakota,0.0,2001
South Dakota,0.0,2002
South Dakota,0.0,2003
South Dakota,0.0,1979
South Dakota,0.0,1980
South Dakota,0.0,1981
South Dakota,0.0,1982
South Dakota,0.0,1983
South Dakota,0.0,1984
South Dakota,0.0,1985
South Dakota,0.0,1986
South Dakota,0.0,1987
Virgin Islands,0.0,1995
Virgin Islands,0.0,1996
Virgin Islands,0.0,1997
Virgin Islands,0.0,1998
Virgin Islands,0.0,1999
Connecticut,0.0,1995
Connecticut,0.0,1996
Connecticut,0.0,1997
Connecticut,0.0,1998
Connecticut,0.0,1999
Connecticut,0.0,2000
Connecticut,0.0,2001
Connecticut,0.0,2002
Connecticut,0.0,2003
Connecticut,0.0,2004
Rhode Island,0.0,1995
Rhode Island,0.0,1996
Rhode Island,0.0,1997
Rhode Island,0.0,1998
Rhode Island,0.0,1999
Rhode Island,0.0,2000
Rhode Island,0.0,2001
Rhode Island,0.0,2002
Rhode Island,0.0,2003
Idaho,0.0,1995
Idaho,0.0,1996
Idaho,0.0,1997
Idaho,0.0,1998
Idaho,0.0,1999
Wyoming,0.0,1995
Wyoming,0.0,1996
Wyoming,0.0,1997
Wyoming,0.0,1998
Wyoming,0.0,1999
Wyoming,0.0,2000
Wyoming,0.0,2001
Wyoming,0.0,2002
Wyoming,0.0,2003
New Mexico,0.0,1995
New Mexico,0.0,1996
New Mexico,0.0,1997
New Mexico,0.0,1998
New Mexico,0.0,1999
New Mexico,0.0,2000
New Mexico,0.0,2001
New Mexico,0.0,2002
New Mexico,0.0,2003
Guam,1.0,1995
Guam,1.0,1996
Guam,1.0,1997
Guam,1.0,1998
Guam,1.0,1999
Guam,1.0,2000
Guam,1.0,2001
Guam,1.0,2002
Guam,1.0,2003
New York,0.0,1995
New York,0.0,1996
New York,0.0,1997
New York,0.0,1998
New York,0.0,1999
New York,0.0,2000
New York,0.0,2001
New York,0.0,2002
New York,0.0,2003
New York,0.0,2004
New York,0.0,2005
New York,0.0,2006
New York,0.0,2007
Alaska,1.0,1994
Alaska,1.0,1995
Alaska,1.0,1996
Alaska,1.0,1997
Alaska,1.0,1998
Alaska,1.0,1999
Alaska,1.0,2000
Alaska,1.0,2001
Alaska,1.0,2002
Hawaii,1.0,1994
Hawaii,1.0,1995
Hawaii,1.0,1996
Hawaii,1.0,1997
Hawaii,1.0,1998
Hawaii,1.0,1999
Hawaii,1.0,2000
Hawaii,1.0,2001
Hawaii,1.0,2002
New Jersey,0.0,1994
New Jersey,0.0,1995
New Jersey,0.0,1996
New Jersey,0.0,1997
New Jersey,0.0,1998
New Jersey,0.0,1999
New Jersey,0.0,2000
New Jersey,0.0,2001
Virginia,0.0,1994
Virginia,0.0,1995
Virginia,0.0,1996
Virginia,0.0,1997
Virginia,0.0,1998
Northern Mariana Islands,1.0,1994
Northern Mariana Islands,1.0,1995
Northern Mariana Islands,1.0,1996
Northern Mariana Islands,1.0,1997
Northern Mariana Islands,1.0,1998
Alabama,1.0,1993
Alabama,1.0,1994
Alabama,1.0,1995
South Dakota,0.0,1993
South Dakota,0.0,1994
South Dakota,0.0,1995
Delaware,1.0,1993
Delaware,1.0,1994
Delaware,1.0,1995
Delaware,1.0,1996
Delaware,1.0,1997
Delaware,1.0,1998
Delaware,1.0,1999
Delaware,1.0,2000
Delaware,1.0,2001
Washington,1.0,1993
Washington,1.0,1994
Washington,1.0,1995
Washington,1.0,1996
Washington,1.0,1997
Missouri,1.0,1993
Missouri,1.0,1994
Missouri,1.0,1995
Missouri,1.0,1996
Missouri,1.0,1997
Missouri,1.0,1998
Missouri,1.0,1999
Missouri,1.0,2000
North Carolina,1.0,1993
North Carolina,1.0,1994
North Carolina,1.0,1995
North Carolina,1.0,1996
North Carolina,1.0,1997
North Carolina,1.0,1998
North Carolina,1.0,1999
North Carolina,1.0,2000
North Carolina,1.0,2001
North Carolina,1.0,1977
North Carolina,1.0,1978
North Carolina,1.0,1979
North Carolina,1.0,1980
North Carolina,1.0,1981
North Carolina,1.0,1982
North Carolina,1.0,1983
North Carolina,1.0,1984
North Carolina,1.0,1985
New Hampshire,0.0,1993
New Hampshire,0.0,1994
New Hampshire,0.0,1995
New Hampshire,0.0,1996
New Hampshire,0.0,1997
Montana,0.0,1993
Montana,0.0,1994
Montana,0.0,1995
Montana,0.0,1996
Montana,0.0,1997
Montana,0.0,1998
Montana,0.0,1999
Montana,0.0,2000
Montana,0.0,2001
American Samoa,1.0,1993
American Samoa,1.0,1994
American Samoa,1.0,1995
American Samoa,1.0,1996
American Samoa,1.0,1997
American Samoa,1.0,1985
American Samoa,1.0,1986
American Samoa,1.0,1987
American Samoa,1.0,1988
American Samoa,1.0,1989
Utah,0.0,1993
Utah,0.0,1994
Utah,0.0,1995
Utah,0.0,1996
Utah,0.0,1997
Utah,0.0,1998
Utah,0.0,1999
Utah,0.0,2000
Utah,0.0,2001
Utah,0.0,2002
Utah,0.0,2003
Delaware,0.0,1992
Delaware,0.0,1993
North Dakota,0.0,1992
North Dakota,0.0,1993
North Dakota,0.0,1994
North Dakota,0.0,1995
North Dakota,0.0,1996
North Dakota,0.0,1997
North Dakota,0.0,1998
North Dakota,0.0,1999
North Dakota,0.0,2000
Arkansas,1.0,1992
Arkansas,1.0,1993
Arkansas,1.0,1994
Arkansas,1.0,1995
Arkansas,1.0,1996
Mississippi,0.0,1992
Mississippi,0.0,1993
Mississippi,0.0,1994
Mississippi,0.0,1995
Mississippi,0.0,1996
Mississippi,0.0,1997
Mississippi,0.0,1998
Mississippi,0.0,1999
Mississippi,0.0,2000
Louisiana,0.0,1992
Louisiana,0.0,1993
Louisiana,0.0,1994
Louisiana,0.0,1995
Louisiana,0.0,1996
Louisiana,0.0,1997
Louisiana,0.0,1998
Louisiana,0.0,1999
Louisiana,0.0,2000
Louisiana,0.0,2001
Louisiana,0.0,2002
Louisiana,0.0,2003
Louisiana,0.0,2004
Kentucky,1.0,1991
Kentucky,1.0,1992
Kentucky,1.0,1993
Kentucky,1.0,1994
Kentucky,1.0,1995
Vermont,1.0,1991
Vermont,1.0,1992
Vermont,1.0,1993
Vermont,1.0,1994
Vermont,1.0,1995
Vermont,1.0,1996
Vermont,1.0,1997
Vermont,1.0,1998
Vermont,1.0,1999
Vermont,1.0,2000
Vermont,1.0,2001
Vermont,1.0,2002
Vermont,1.0,2003
Arizona,0.0,1991
Arizona,0.0,1992
Arizona,0.0,1993
Arizona,0.0,1994
Arizona,0.0,1995
Arizona,0.0,1996
Arizona,0.0,1997
Texas,1.0,1991
Texas,1.0,1992
Texas,1.0,1993
Texas,1.0,1994
Texas,1.0,1995
Illinois,0.0,1991
Illinois,0.0,1992
Illinois,0.0,1993
Illinois,0.0,1994
Illinois,0.0,1995
Illinois,0.0,1996
Illinois,0.0,1997
Illinois,0.0,1998
Illinois,0.0,1999
Ohio,0.0,1991
Ohio,0.0,1992
Ohio,0.0,1993
Ohio,0.0,1994
Ohio,0.0,1995
Ohio,0.0,1996
Ohio,0.0,1997
Ohio,0.0,1998
Oregon,1.0,1991
Oregon,1.0,1992
Oregon,1.0,1993
Oregon,1.0,1994
Oregon,1.0,1995
Oklahoma,1.0,1991
Oklahoma,1.0,1992
Oklahoma,1.0,1993
Oklahoma,1.0,1994
Oklahoma,1.0,1995
Kansas,1.0,1991
Kansas,1.0,1992
Kansas,1.0,1993
Kansas,1.0,1994
Kansas,1.0,1995
Georgia,1.0,1991
Georgia,1.0,1992
Georgia,1.0,1993
Georgia,1.0,1994
Georgia,1.0,1995
Georgia,1.0,1996
Georgia,1.0,1997
Georgia,1.0,1998
Georgia,1.0,1999
Vermont,0.0,1991
Vermont,0.0,1977
Vermont,0.0,1978
Vermont,0.0,1979
Vermont,0.0,1980
Vermont,0.0,1981
Vermont,0.0,1982
Vermont,0.0,1983
Vermont,0.0,1984
Vermont,0.0,1985
Nebraska,1.0,1991
Nebraska,1.0,1992
Nebraska,1.0,1993
Nebraska,1.0,1994
Nebraska,1.0,1995
Nebraska,1.0,1996
Nebraska,1.0,1997
Nebraska,1.0,1998
Nebraska,1.0,1999
Florida,1.0,1991
Florida,1.0,1992
Florida,1.0,1993
Florida,1.0,1994
Florida,1.0,1995
Florida,1.0,1996
Florida,1.0,1997
Florida,1.0,1998
California,0.0,1991
California,0.0,1992
California,0.0,1993
California,0.0,1994
California,0.0,1995
California,0.0,1996
California,0.0,1997
California,0.0,1998
California,0.0,1999
Minnesota,0.0,1991
Minnesota,0.0,1992
Minnesota,0.0,1993
Minnesota,0.0,1994
Minnesota,0.0,1995
Minnesota,0.0,1996
Minnesota,0.0,1997
Minnesota,0.0,1998
Minnesota,0.0,1999
Massachusetts,0.0,1991
Massachusetts,0.0,1992
Massachusetts,0.0,1993
Massachusetts,0.0,1994
Massachusetts,0.0,1995
Massachusetts,0.0,1996
Massachusetts,0.0,1997
New Mexico,1.0,1991
New Mexico,1.0,1992
New Mexico,1.0,1993
New Mexico,1.0,1994
New Mexico,1.0,1995
New Mexico,1.0,1979
New Mexico,1.0,1980
New Mexico,1.0,1981
New Mexico,1.0,1982
New Mexico,1.0,1983
New Mexico,1.0,1971
New Mexico,1.0,1972
New Mexico,1.0,1973
New Mexico,1.0,1974
New Mexico,1.0,1975
Michigan,0.0,1991
Michigan,0.0,1992
Michigan,0.0,1993
Michigan,0.0,1994
Michigan,0.0,1995
Michigan,0.0,1996
Michigan,0.0,1997
Michigan,0.0,1998
Michigan,0.0,1999
Michigan,0.0,2000
Michigan,0.0,2001
Michigan,0.0,2002
Michigan,0.0,2003
Rhode Island,1.0,1991
Rhode Island,1.0,1992
Rhode Island,1.0,1993
Rhode Island,1.0,1994
Rhode Island,1.0,1995
New Jersey,1.0,1990
New Jersey,1.0,1991
New Jersey,1.0,1992
New Jersey,1.0,1993
New Jersey,1.0,1994
Virginia,1.0,1990
Virginia,1.0,1991
Virginia,1.0,1992
Virginia,1.0,1993
Virginia,1.0,1994
Northern Mariana Islands,0.0,1990
Northern Mariana Islands,0.0,1991
Northern Mariana Islands,0.0,1992
Northern Mariana Islands,0.0,1993
Northern Mariana Islands,0.0,1994
West Virginia,1.0,1989
West Virginia,1.0,1990
West Virginia,1.0,1991
West Virginia,1.0,1992
West Virginia,1.0,1993
West Virginia,1.0,1994
West Virginia,1.0,1995
West Virginia,1.0,1996
West Virginia,1.0,1997
Indiana,1.0,1989
Indiana,1.0,1990
Indiana,1.0,1991
Indiana,1.0,1992
Indiana,1.0,1993
Indiana,1.0,1994
Indiana,1.0,1995
Indiana,1.0,1996
Indiana,1.0,1997
New Hampshire,0.0,1989
New Hampshire,0.0,1990
New Hampshire,0.0,1991
New Hampshire,0.0,1992
New Hampshire,0.0,1993
Nevada,1.0,1989
Nevada,1.0,1990
Nevada,1.0,1991
Nevada,1.0,1992
Nevada,1.0,1993
Nevada,1.0,1994
Nevada,1.0,1995
Nevada,1.0,1996
Nevada,1.0,1997
Nevada,1.0,1998
Nevada,1.0,1999
American Samoa,0.0,1989
American Samoa,0.0,1990
American Samoa,0.0,1991
American Samoa,0.0,1992
American Samoa,0.0,1993
American Samoa,0.0,1978
American Samoa,0.0,1979
American Samoa,0.0,1980
American Samoa,0.0,1981
American Samoa,0.0,1982
American Samoa,0.0,1983
American Samoa,0.0,1984
American Samoa,0.0,1985
American Samoa,0.0,1956
American Samoa,0.0,1957
American Samoa,0.0,1958
American Samoa,0.0,1959
American Samoa,0.0,1960
American Samoa,0.0,1961
Montana,0.0,1989
Montana,0.0,1990
Montana,0.0,1991
Montana,0.0,1992
Montana,0.0,1993
Louisiana,1.0,1988
Louisiana,1.0,1989
Louisiana,1.0,1990
Louisiana,1.0,1991
Louisiana,1.0,1992
Louisiana,1.0,1972
Louisiana,1.0,1973
Louisiana,1.0,1974
Louisiana,1.0,1975
Louisiana,1.0,1976
Louisiana,1.0,1977
Louisiana,1.0,1978
Louisiana,1.0,1979
Louisiana,1.0,1980
Louisiana,1.0,1988
Louisiana,1.0,1989
Louisiana,1.0,1990
Louisiana,0.0,1991
Arizona,1.0,1988
Arizona,1.0,1989
Arizona,1.0,1990
Arizona,1.0,1991
Mississippi,1.0,1988
Mississippi,1.0,1989
Mississippi,1.0,1990
Mississippi,1.0,1991
Mississippi,1.0,1992
Kentucky,1.0,1987
Kentucky,1.0,1988
Kentucky,1.0,1989
Kentucky,1.0,1990
Kentucky,1.0,1991
Maryland,1.0,1987
Maryland,1.0,1988
Maryland,1.0,1989
Maryland,1.0,1990
Maryland,1.0,1991
Maryland,1.0,1992
Maryland,1.0,1993
Maryland,1.0,1994
Maryland,1.0,1995
Pennsylvania,1.0,1987
Pennsylvania,1.0,1988
Pennsylvania,1.0,1989
Pennsylvania,1.0,1990
Pennsylvania,1.0,1991
Pennsylvania,1.0,1992
Pennsylvania,1.0,1993
Pennsylvania,1.0,1994
Pennsylvania,1.0,1995
Texas,0.0,1987
Texas,0.0,1988
Texas,0.0,1989
Texas,0.0,1990
Texas,0.0,1991
Texas,0.0,1979
Texas,0.0,1980
Texas,0.0,1981
Texas,0.0,1982
Texas,0.0,1983
Alabama,0.0,1987
Alabama,0.0,1988
Alabama,0.0,1989
Alabama,0.0,1990
Alabama,0.0,1991
Alabama,0.0,1992
Alabama,0.0,1993
Tennessee,1.0,1987
Tennessee,1.0,1988
Tennessee,1.0,1989
Tennessee,1.0,1990
Tennessee,1.0,1991
Tennessee,1.0,1992
Tennessee,1.0,1993
Tennessee,1.0,1994
Tennessee,1.0,1995
South Carolina,0.0,1987
South Carolina,0.0,1988
South Carolina,0.0,1989
South Carolina,0.0,1990
South Carolina,0.0,1991
South Carolina,0.0,1992
South Carolina,0.0,1993
South Carolina,0.0,1994
South Carolina,0.0,1995
Colorado,1.0,1987
Colorado,1.0,1988
Colorado,1.0,1989
Colorado,1.0,1990
Colorado,1.0,1991
Colorado,1.0,1992
Colorado,1.0,1993
Colorado,1.0,1994
Colorado,1.0,1995
Colorado,1.0,1996
Colorado,1.0,1997
Colorado,1.0,1998
Colorado,1.0,1999
Oregon,1.0,1987
Oregon,1.0,1988
Oregon,1.0,1989
Oregon,1.0,1990
Oregon,1.0,1991
Oklahoma,0.0,1987
Oklahoma,0.0,1988
Oklahoma,0.0,1989
Oklahoma,0.0,1990
Oklahoma,0.0,1991
Oklahoma,0.0,1963
Oklahoma,0.0,1964
Oklahoma,0.0,1965
Oklahoma,0.0,1966
Oklahoma,0.0,1967
Kansas,0.0,1987
Kansas,0.0,1988
Kansas,0.0,1989
Kansas,0.0,1990
Kansas,0.0,1991
Nebraska,0.0,1987
Nebraska,0.0,1988
Nebraska,0.0,1989
Nebraska,0.0,1990
Nebraska,0.0,1991
Maine,0.0,1987
Maine,0.0,1988
Maine,0.0,1989
Maine,0.0,1990
Maine,0.0,1991
Maine,0.0,1992
Maine,0.0,1993
Maine,0.0,1994
Maine,0.0,1995
Florida,0.0,1987
Florida,0.0,1988
Florida,0.0,1989
Florida,0.0,1990
Florida,0.0,1991
South Dakota,0.0,1987
South Dakota,0.0,1988
South Dakota,0.0,1989
South Dakota,0.0,1990
South Dakota,0.0,1991
South Dakota,0.0,1992
South Dakota,0.0,1993
Arizona,0.0,1987
Arizona,0.0,1988
Idaho,1.0,1987
Idaho,1.0,1988
Idaho,1.0,1989
Idaho,1.0,1990
Idaho,1.0,1991
Idaho,1.0,1992
Idaho,1.0,1993
Idaho,1.0,1994
Idaho,1.0,1995
Idaho,1.0,1971
Idaho,1.0,1972
Idaho,1.0,1973
Idaho,1.0,1974
Idaho,1.0,1975
Idaho,1.0,1976
Idaho,1.0,1977
Virgin Islands,1.0,1987
Virgin Islands,1.0,1988
Virgin Islands,1.0,1989
Virgin Islands,1.0,1990
Virgin Islands,1.0,1991
Virgin Islands,1.0,1992
Virgin Islands,1.0,1993
Virgin Islands,1.0,1994
Virgin Islands,1.0,1995
Wisconsin,0.0,1987
Wisconsin,0.0,1988
Wisconsin,0.0,1989
Wisconsin,0.0,1990
Wisconsin,0.0,1991
Wisconsin,0.0,1992
Wisconsin,0.0,1993
Wisconsin,0.0,1994
Wisconsin,0.0,1995
Wisconsin,0.0,1996
Wisconsin,0.0,1997
Wisconsin,0.0,1998
Wisconsin,0.0,1999
Wisconsin,0.0,2000
Wisconsin,0.0,2001
Wyoming,1.0,1987
Wyoming,1.0,1988
Wyoming,1.0,1989
Wyoming,1.0,1990
Wyoming,1.0,1991
Wyoming,1.0,1992
Wyoming,1.0,1993
Wyoming,1.0,1994
Wyoming,1.0,1995
New Mexico,0.0,1987
New Mexico,0.0,1988
New Mexico,0.0,1989
New Mexico,0.0,1990
New Mexico,0.0,1991
Guam,0.0,1987
Guam,0.0,1988
Guam,0.0,1989
Guam,0.0,1990
Guam,0.0,1991
Guam,0.0,1992
Guam,0.0,1993
Guam,0.0,1994
Guam,0.0,1995
Hawaii,1.0,1986
Hawaii,1.0,1987
Hawaii,1.0,1988
Hawaii,1.0,1989
Hawaii,1.0,1990
Hawaii,1.0,1991
Hawaii,1.0,1992
Hawaii,1.0,1993
Hawaii,1.0,1994
Alaska,1.0,1986
Alaska,1.0,1987
Alaska,1.0,1988
Alaska,1.0,1989
Alaska,1.0,1990
Virginia,1.0,1986
Virginia,1.0,1987
Virginia,1.0,1988
Virginia,1.0,1989
Virginia,1.0,1990
Washington,1.0,1985
Washington,1.0,1986
Washington,1.0,1987
Washington,1.0,1988
Washington,1.0,1989
Washington,1.0,1990
Washington,1.0,1991
Washington,1.0,1992
Washington,1.0,1993
Delaware,0.0,1985
Delaware,0.0,1986
Delaware,0.0,1987
Delaware,0.0,1988
Delaware,0.0,1989
Delaware,0.0,1990
Delaware,0.0,1991
Delaware,0.0,1992
Missouri,0.0,1985
Missouri,0.0,1986
Missouri,0.0,1987
Missouri,0.0,1988
Missouri,0.0,1989
Missouri,0.0,1990
Missouri,0.0,1991
Missouri,0.0,1992
Missouri,0.0,1993
Vermont,1.0,1985
Vermont,1.0,1986
Vermont,1.0,1987
Vermont,1.0,1988
Vermont,1.0,1989
Vermont,1.0,1990
Vermont,1.0,1991
Utah,0.0,1985
Utah,0.0,1986
Utah,0.0,1987
Utah,0.0,1988
Utah,0.0,1989
Utah,0.0,1990
Utah,0.0,1991
Utah,0.0,1992
Utah,0.0,1993
North Dakota,1.0,1985
North Dakota,1.0,1986
North Dakota,1.0,1987
North Dakota,1.0,1988
North Dakota,1.0,1989
North Dakota,1.0,1990
North Dakota,1.0,1991
North Dakota,1.0,1992
North Carolina,0.0,1985
North Carolina,0.0,1986
North Carolina,0.0,1987
North Carolina,0.0,1988
North Carolina,0.0,1989
North Carolina,0.0,1990
North Carolina,0.0,1991
North Carolina,0.0,1992
North Carolina,0.0,1993
Rhode Island,0.0,1985
Rhode Island,0.0,1986
Rhode Island,0.0,1987
Rhode Island,0.0,1988
Rhode Island,0.0,1989
Rhode Island,0.0,1990
Rhode Island,0.0,1991
Mississippi,1.0,1984
Mississippi,1.0,1985
Mississippi,1.0,1986
Mississippi,1.0,1987
Mississippi,1.0,1988
Kentucky,1.0,1983
Kentucky,1.0,1984
Kentucky,1.0,1985
Kentucky,1.0,1986
Kentucky,1.0,1987
Texas,1.0,1983
Texas,1.0,1984
Texas,1.0,1985
Texas,1.0,1986
Texas,1.0,1987
Alabama,1.0,1983
Alabama,1.0,1984
Alabama,1.0,1985
Alabama,1.0,1986
Alabama,1.0,1987
Alabama,1.0,1971
Alabama,1.0,1972
Alabama,1.0,1973
Alabama,1.0,1974
Alabama,1.0,1975
Alabama,1.0,1976
Alabama,1.0,1977
Alabama,1.0,1978
Alabama,1.0,1979
Alabama,1.0,1963
Alabama,1.0,1964
Alabama,1.0,1965
Alabama,1.0,1966
Alabama,1.0,1967
Georgia,1.0,1983
Georgia,1.0,1984
Georgia,1.0,1985
Georgia,1.0,1986
Georgia,1.0,1987
Georgia,1.0,1988
Georgia,1.0,1989
Georgia,1.0,1990
Georgia,1.0,1991
Arkansas,1.0,1983
Arkansas,1.0,1984
Arkansas,1.0,1985
Arkansas,1.0,1986
Arkansas,1.0,1987
Arkansas,1.0,1988
Arkansas,1.0,1989
Arkansas,1.0,1990
Arkansas,1.0,1991
Arkansas,1.0,1992
Arkansas,1.0,1979
Arkansas,1.0,1980
Arkansas,1.0,1981
Ohio,1.0,1983
Ohio,1.0,1984
Ohio,1.0,1985
Ohio,1.0,1986
Ohio,1.0,1987
Ohio,1.0,1988
Ohio,1.0,1989
Ohio,1.0,1990
Ohio,1.0,1991
Massachusetts,1.0,1983
Massachusetts,1.0,1984
Massachusetts,1.0,1985
Massachusetts,1.0,1986
Massachusetts,1.0,1987
Massachusetts,1.0,1988
Massachusetts,1.0,1989
Massachusetts,1.0,1990
Massachusetts,1.0,1991
Massachusetts,1.0,1975
Massachusetts,1.0,1976
Massachusetts,1.0,1977
Massachusetts,1.0,1978
Massachusetts,1.0,1979
Nebraska,1.0,1983
Nebraska,1.0,1984
Nebraska,1.0,1985
Nebraska,1.0,1986
Nebraska,1.0,1987
New Hampshire,0.0,1983
New Hampshire,0.0,1984
New Hampshire,0.0,1985
New Hampshire,0.0,1986
New Hampshire,0.0,1987
New Hampshire,0.0,1988
New Hampshire,0.0,1989
California,0.0,1983
Nevada,1.0,1983
Nevada,1.0,1984
Nevada,1.0,1985
Nevada,1.0,1986
Nevada,1.0,1987
Nevada,1.0,1988
Nevada,1.0,1989
Wisconsin,1.0,1983
Wisconsin,1.0,1984
Wisconsin,1.0,1985
Wisconsin,1.0,1986
Wisconsin,1.0,1987
New Mexico,1.0,1983
New Mexico,1.0,1984
New Mexico,1.0,1985
New Mexico,1.0,1986
New Mexico,1.0,1987
Michigan,1.0,1983
Michigan,1.0,1984
Michigan,1.0,1985
Michigan,1.0,1986
Michigan,1.0,1987
Michigan,1.0,1988
Michigan,1.0,1989
Michigan,1.0,1990
Michigan,1.0,1991
Guam,1.0,1983
Guam,1.0,1984
Guam,1.0,1985
Guam,1.0,1986
Guam,1.0,1987
Guam,1.0,1975
Guam,1.0,1976
Guam,1.0,1977
Guam,1.0,1978
Guam,1.0,1979
New York,1.0,1983
New York,1.0,1984
New York,1.0,1985
New York,1.0,1986
New York,1.0,1987
New York,1.0,1988
New York,1.0,1989
New York,1.0,1990
New York,1.0,1991
New York,1.0,1992
New York,1.0,1993
New York,1.0,1994
New York,1.0,1995
New Hampshire,0.0,1982
New Hampshire,0.0,1983
Alaska,1.0,1982
Alaska,1.0,1983
Alaska,1.0,1984
Alaska,1.0,1985
Alaska,1.0,1986
New Jersey,0.0,1982
New Jersey,0.0,1983
New Jersey,0.0,1984
New Jersey,0.0,1985
New Jersey,0.0,1986
New Jersey,0.0,1987
New Jersey,0.0,1988
New Jersey,0.0,1989
New Jersey,0.0,1990
Virginia,1.0,1982
Virginia,1.0,1983
Virginia,1.0,1984
Virginia,1.0,1985
Virginia,1.0,1986
Arkansas,0.0,1981
Arkansas,0.0,1982
Arkansas,0.0,1983
Washington,0.0,1981
Washington,0.0,1982
Washington,0.0,1983
Washington,0.0,1984
Washington,0.0,1985
Indiana,0.0,1981
Indiana,0.0,1982
Indiana,0.0,1983
Indiana,0.0,1984
Indiana,0.0,1985
Indiana,0.0,1986
Indiana,0.0,1987
Indiana,0.0,1988
Indiana,0.0,1989
Missouri,0.0,1981
Missouri,0.0,1982
Missouri,0.0,1983
Missouri,0.0,1984
Missouri,0.0,1985
Missouri,0.0,1973
Missouri,0.0,1974
Missouri,0.0,1975
Missouri,0.0,1976
Missouri,0.0,1977
North Dakota,0.0,1981
North Dakota,0.0,1982
North Dakota,0.0,1983
North Dakota,0.0,1984
North Dakota,0.0,1985
Montana,1.0,1981
Montana,1.0,1982
Montana,1.0,1983
Montana,1.0,1984
Montana,1.0,1985
Montana,1.0,1986
Montana,1.0,1987
Montana,1.0,1988
Montana,1.0,1989
Connecticut,1.0,1980
Connecticut,1.0,1981
Connecticut,1.0,1982
Connecticut,1.0,1983
Connecticut,1.0,1984
Connecticut,1.0,1985
Connecticut,1.0,1986
Connecticut,1.0,1987
Connecticut,1.0,1988
Connecticut,1.0,1989
Connecticut,1.0,1990
Connecticut,1.0,1991
Louisiana,0.0,1980
Louisiana,0.0,1981
Louisiana,0.0,1982
Louisiana,0.0,1983
Louisiana,0.0,1984
Mississippi,1.0,1980
Mississippi,1.0,1981
Mississippi,1.0,1982
Mississippi,1.0,1983
Mississippi,1.0,1984
Kentucky,1.0,1979
Kentucky,1.0,1980
Kentucky,1.0,1981
Kentucky,1.0,1982
Kentucky,1.0,1983
Tennessee,0.0,1979
Tennessee,0.0,1980
Tennessee,0.0,1981
Tennessee,0.0,1982
Tennessee,0.0,1983
Tennessee,0.0,1984
Tennessee,0.0,1985
Tennessee,0.0,1986
Tennessee,0.0,1987
Maryland,1.0,1979
Maryland,1.0,1980
Maryland,1.0,1981
Maryland,1.0,1982
Maryland,1.0,1983
Maryland,1.0,1984
Maryland,1.0,1985
Maryland,1.0,1986
Maryland,1.0,1987
Pennsylvania,0.0,1979
Pennsylvania,0.0,1980
Pennsylvania,0.0,1981
Pennsylvania,0.0,1982
Pennsylvania,0.0,1983
Pennsylvania,0.0,1984
Pennsylvania,0.0,1985
Pennsylvania,0.0,1986
Pennsylvania,0.0,1987
South Carolina,1.0,1979
South Carolina,1.0,1980
South Carolina,1.0,1981
South Carolina,1.0,1982
South Carolina,1.0,1983
South Carolina,1.0,1984
South Carolina,1.0,1985
South Carolina,1.0,1986
South Carolina,1.0,1987
Oregon,0.0,1979
Oregon,0.0,1980
Oregon,0.0,1981
Oregon,0.0,1982
Oregon,0.0,1983
Oregon,0.0,1984
Oregon,0.0,1985
Oregon,0.0,1986
Oregon,0.0,1987
Kansas,1.0,1979
Kansas,1.0,1980
Kansas,1.0,1981
Kansas,1.0,1982
Kansas,1.0,1983
Kansas,1.0,1984
Kansas,1.0,1985
Kansas,1.0,1986
Kansas,1.0,1987
Nebraska,0.0,1979
Nebraska,0.0,1980
Nebraska,0.0,1981
Nebraska,0.0,1982
Nebraska,0.0,1983
New Hampshire,1.0,1979
New Hampshire,1.0,1980
New Hampshire,1.0,1981
New Hampshire,1.0,1982
Maine,1.0,1979
Maine,1.0,1980
Maine,1.0,1981
Maine,1.0,1982
Maine,1.0,1983
Maine,1.0,1984
Maine,1.0,1985
Maine,1.0,1986
Maine,1.0,1987
Oklahoma,1.0,1979
Oklahoma,1.0,1980
Oklahoma,1.0,1981
Oklahoma,1.0,1982
Oklahoma,1.0,1983
Oklahoma,1.0,1984
Oklahoma,1.0,1985
Oklahoma,1.0,1986
Oklahoma,1.0,1987
Oklahoma,1.0,1963
Florida,1.0,1979
Florida,1.0,1980
Florida,1.0,1981
Florida,1.0,1982
Florida,1.0,1983
Florida,1.0,1984
Florida,1.0,1985
Florida,1.0,1986
Florida,1.0,1987
Nevada,0.0,1979
Nevada,0.0,1980
